# timestamps [seconds],pts
448981.994205,1595686
448982.002274,1596215
448982.010344,1596744
448982.018413,1597273
448982.026482,1597802
448982.034551,1598330
448982.042620,1598859
448982.050689,1599388
448982.058758,1599917
448982.066828,1600446
448982.074897,1600975
448982.082966,1601503
448982.091035,1602032
448982.099104,1602561
448982.107173,1603090
448982.115242,1603619
448982.123312,1604147
448982.131381,1604676
448982.139450,1605205
448982.147519,1605734
448982.155588,1606263
448982.163657,1606791
448982.171727,1607320
448982.179796,1607849
448982.187865,1608378
448982.195934,1608907
448982.204003,1609435
448982.212072,1609964
448982.220141,1610493
448982.228211,1611022
448982.236280,1611551
448982.244349,1612080
448982.252418,1612608
448982.260487,1613137
448982.268556,1613666
448982.276625,1614195
448982.284695,1614724
448982.292764,1615252
448982.300833,1615781
448982.308902,1616310
448982.316971,1616839
448982.325040,1617368
448982.333109,1617896
448982.341179,1618425
448982.349248,1618954
448982.357317,1619483
448982.365386,1620012
448982.373455,1620541
448982.381524,1621069
448982.389594,1621598
448982.397663,1622127
448982.405732,1622656
448982.413801,1623185
448982.421870,1623713
448982.429939,1624242
448982.438008,1624771
448982.446078,1625300
448982.454147,1625829
448982.462216,1626357
448982.470285,1626886
448982.478354,1627415
448982.486423,1627944
448982.494492,1628473
448982.502562,1629002
448982.510631,1629530
448982.518700,1630059
448982.526769,1630588
448982.534838,1631117
448982.542907,1631646
448982.550976,1632174
448982.559046,1632703
448982.567115,1633232
448982.575184,1633761
448982.583253,1634290
448982.591322,1634818
448982.599391,1635347
448982.607461,1635876
448982.615530,1636405
448982.623599,1636934
448982.631668,1637463
448982.639737,1637991
448982.647806,1638520
448982.655875,1639049
448982.663944,1639578
448982.672014,1640107
448982.680083,1640635
448982.688152,1641164
448982.696221,1641693
448982.704290,1642222
448982.712359,1642751
448982.720429,1643279
448982.728498,1643808
448982.736567,1644337
448982.744636,1644866
448982.752705,1645395
448982.760774,1645923
448982.768843,1646452
448982.776913,1646981
448982.784982,1647510
448982.793051,1648039
448982.801120,1648568
448982.809189,1649096
448982.817258,1649625
448982.825327,1650154
448982.833397,1650683
448982.841466,1651212
448982.849535,1651740
448982.857604,1652269
448982.865673,1652798
448982.873742,1653327
448982.881812,1653856
448982.889881,1654384
448982.897950,1654913
448982.906019,1655442
448982.914088,1655971
448982.922157,1656500
448982.930226,1657028
448982.938296,1657557
448982.946365,1658086
448982.954434,1658615
448982.962503,1659144
448982.970572,1659673
448982.978641,1660201
448982.986710,1660730
448982.994780,1661259
448983.002849,1661788
448983.010918,1662317
448983.018987,1662845
448983.027056,1663374
448983.035125,1663903
448983.043194,1664432
448983.051264,1664961
448983.059333,1665490
448983.067402,1666018
448983.075471,1666547
448983.083540,1667076
448983.091609,1667605
448983.099679,1668134
448983.107748,1668662
448983.115817,1669191
448983.123886,1669720
448983.131955,1670249
448983.140024,1670778
448983.148093,1671306
448983.156163,1671835
448983.164232,1672364
448983.172301,1672893
448983.180370,1673422
448983.188439,1673950
448983.196508,1674479
448983.204577,1675008
448983.212647,1675537
448983.220716,1676066
448983.228785,1676595
448983.236854,1677123
448983.244923,1677652
448983.252992,1678181
448983.261061,1678710
448983.269131,1679239
448983.277200,1679767
448983.285269,1680296
448983.293338,1680825
448983.301407,1681354
448983.309476,1681883
448983.317546,1682412
448983.325615,1682940
448983.333684,1683469
448983.341753,1683998
448983.349822,1684527
448983.357891,1685056
448983.365960,1685584
448983.374030,1686113
448983.382099,1686642
448983.390168,1687171
448983.398237,1687700
448983.406306,1688228
448983.414375,1688757
448983.422444,1689286
448983.430514,1689815
448983.438583,1690344
448983.446652,1690872
448983.454721,1691401
448983.462790,1691930
448983.470859,1692459
448983.478928,1692988
448983.486998,1693517
448983.495067,1694045
448983.503136,1694574
448983.511205,1695103
448983.519274,1695632
448983.527343,1696161
448983.535413,1696689
448983.543482,1697218
448983.551551,1697747
448983.559620,1698276
448983.567689,1698805
448983.575758,1699333
448983.583827,1699862
448983.591897,1700391
448983.599966,1700920
448983.608035,1701449
448983.616104,1701978
448983.624173,1702506
448983.632242,1703035
448983.640311,1703564
448983.648381,1704093
448983.656450,1704622
448983.664519,1705150
448983.672588,1705679
448983.680657,1706208
448983.688726,1706737
448983.696796,1707266
448983.704865,1707794
448983.712934,1708323
448983.721003,1708852
448983.729072,1709381
448983.737141,1709910
448983.745210,1710438
448983.753280,1710967
448983.761349,1711496
448983.769418,1712025
448983.777487,1712554
448983.785556,1713083
448983.793625,1713611
448983.801694,1714140
448983.809764,1714669
448983.817833,1715198
448983.825902,1715727
448983.833971,1716255
448983.842040,1716784
448983.850109,1717313
448983.858178,1717842
448983.866248,1718371
448983.874317,1718900
448983.882386,1719428
448983.890455,1719957
448983.898524,1720486
448983.906593,1721015
448983.914663,1721544
448983.922732,1722072
448983.930801,1722601
448983.938870,1723130
448983.946939,1723659
448983.955008,1724188
448983.963077,1724716
448983.971147,1725245
448983.979216,1725774
448983.987285,1726303
448983.995354,1726832
448984.003423,1727360
448984.011492,1727889
448984.019561,1728418
448984.027631,1728947
448984.035700,1729476
448984.043769,1730005
448984.051838,1730533
448984.059907,1731062
448984.067976,1731591
448984.076045,1732120
448984.084115,1732649
448984.092184,1733177
448984.100253,1733706
448984.108322,1734235
448984.116391,1734764
448984.124460,1735293
448984.132530,1735821
448984.140599,1736350
448984.148668,1736879
448984.156737,1737408
448984.164806,1737937
448984.172875,1738466
448984.180944,1738994
448984.189014,1739523
448984.197083,1740052
448984.205152,1740581
448984.213221,1741110
448984.221290,1741638
448984.229359,1742167
448984.237428,1742696
448984.245498,1743225
448984.253567,1743754
448984.261636,1744282
448984.269705,1744811
448984.277774,1745340
448984.285843,1745869
448984.293912,1746398
448984.301982,1746927
448984.310051,1747455
448984.318120,1747984
448984.326189,1748513
448984.334258,1749042
448984.342327,1749571
448984.350397,1750099
448984.358466,1750628
448984.366535,1751157
448984.374604,1751686
448984.382673,1752215
448984.390742,1752743
448984.398811,1753272
448984.406881,1753801
448984.414950,1754330
448984.423019,1754859
448984.431088,1755387
448984.439157,1755916
448984.447226,1756445
448984.455295,1756974
448984.463365,1757503
448984.471434,1758032
448984.479503,1758560
448984.487572,1759089
448984.495641,1759618
448984.503710,1760147
448984.519849,1761204
448984.527918,1761733
448984.535987,1762262
