# timestamps [seconds],pts
448981.983300,1594965
448981.991369,1595494
448981.999438,1596022
448982.007508,1596551
448982.015577,1597080
448982.023646,1597609
448982.031715,1598138
448982.039784,1598666
448982.047853,1599195
448982.055922,1599724
448982.063992,1600253
448982.072061,1600782
448982.080130,1601310
448982.088199,1601839
448982.096268,1602368
448982.104337,1602897
448982.112407,1603426
448982.120476,1603955
448982.128545,1604483
448982.136614,1605012
448982.152752,1606070
448982.160822,1606599
448982.168891,1607127
448982.176960,1607656
448982.185029,1608185
448982.193098,1608714
448982.201167,1609243
448982.209237,1609771
448982.217306,1610300
448982.225375,1610829
448982.233444,1611358
448982.241513,1611887
448982.249582,1612415
448982.257652,1612944
448982.265721,1613473
448982.273790,1614002
448982.281859,1614531
448982.289928,1615060
448982.297997,1615588
448982.306067,1616117
448982.314136,1616646
448982.322205,1617175
448982.330274,1617704
448982.338343,1618232
448982.346412,1618761
448982.354482,1619290
448982.362551,1619819
448982.370620,1620348
448982.378689,1620877
448982.386758,1621405
448982.394827,1621934
448982.402896,1622463
448982.410966,1622992
448982.419035,1623521
448982.427104,1624049
448982.435173,1624578
448982.443242,1625107
448982.451311,1625636
448982.459381,1626165
448982.467450,1626693
448982.475519,1627222
448982.483588,1627751
448982.491657,1628280
448982.499726,1628809
448982.507796,1629338
448982.515865,1629866
448982.523934,1630395
448982.532003,1630924
448982.540072,1631453
448982.548141,1631982
448982.556211,1632510
448982.564280,1633039
448982.572349,1633568
448982.580418,1634097
448982.588487,1634626
448982.596556,1635154
448982.604626,1635683
448982.612695,1636212
448982.620764,1636741
448982.628833,1637270
448982.636902,1637799
448982.653041,1638856
448982.661110,1639385
448982.669179,1639914
448982.677248,1640443
448982.685317,1640971
448982.693386,1641500
448982.701456,1642029
448982.709525,1642558
448982.725663,1643615
448982.733732,1644144
448982.741801,1644673
448982.749871,1645202
448982.757940,1645731
448982.766009,1646260
448982.774078,1646788
448982.782147,1647317
448982.798286,1648375
448982.806355,1648904
448982.814424,1649432
448982.822493,1649961
448982.830562,1650490
448982.838631,1651019
448982.846700,1651548
448982.854770,1652076
448982.862839,1652605
448982.870908,1653134
448982.878977,1653663
448982.887046,1654192
448982.895115,1654720
448982.903185,1655249
448982.911254,1655778
448982.919323,1656307
448982.927392,1656836
448982.935461,1657365
448982.943530,1657893
448982.951600,1658422
448982.959669,1658951
448982.967738,1659480
448982.975807,1660009
448982.983876,1660537
448982.991945,1661066
448983.000015,1661595
448983.008084,1662124
448983.016153,1662653
448983.024222,1663182
448983.032291,1663710
448983.040360,1664239
448983.048430,1664768
448983.056499,1665297
448983.064568,1665826
448983.072637,1666354
448983.080706,1666883
448983.088775,1667412
448983.096845,1667941
448983.104914,1668470
448983.112983,1668998
448983.121052,1669527
448983.129121,1670056
448983.137190,1670585
448983.145260,1671114
448983.153329,1671643
448983.161398,1672171
448983.169467,1672700
448983.177536,1673229
448983.185605,1673758
448983.193675,1674287
448983.201744,1674815
448983.209813,1675344
448983.217882,1675873
448983.225951,1676402
448983.234020,1676931
448983.242089,1677459
448983.250159,1677988
448983.258228,1678517
448983.266297,1679046
448983.274366,1679575
448983.282435,1680104
448983.290505,1680632
448983.298574,1681161
448983.306643,1681690
448983.314712,1682219
448983.322781,1682748
448983.330850,1683276
448983.338919,1683805
448983.346989,1684334
448983.355058,1684863
448983.363127,1685392
448983.371196,1685920
448983.379265,1686449
448983.387334,1686978
448983.395404,1687507
448983.403473,1688036
448983.411542,1688565
448983.419611,1689093
448983.427680,1689622
448983.435749,1690151
448983.443819,1690680
448983.451888,1691209
448983.459957,1691737
448983.468026,1692266
448983.476095,1692795
448983.484164,1693324
448983.492234,1693853
448983.500303,1694381
448983.508372,1694910
448983.516441,1695439
448983.524510,1695968
448983.532579,1696497
448983.540649,1697026
448983.548718,1697554
448983.556787,1698083
448983.564856,1698612
448983.572925,1699141
448983.580994,1699670
448983.589063,1700198
448983.597133,1700727
448983.605202,1701256
448983.613271,1701785
448983.621340,1702314
448983.629409,1702842
448983.637478,1703371
448983.645548,1703900
448983.653617,1704429
448983.661686,1704958
448983.669755,1705487
448983.677824,1706015
448983.685893,1706544
448983.693963,1707073
448983.702032,1707602
448983.710101,1708131
448983.718170,1708659
448983.726239,1709188
448983.734308,1709717
448983.742378,1710246
448983.750447,1710775
448983.758516,1711303
448983.766585,1711832
448983.774654,1712361
448983.782723,1712890
448983.790793,1713419
448983.798862,1713948
448983.806931,1714476
448983.815000,1715005
448983.823069,1715534
448983.831138,1716063
448983.839208,1716592
448983.847277,1717120
448983.855346,1717649
448983.863415,1718178
448983.871484,1718707
448983.879553,1719236
448983.887623,1719765
448983.895692,1720293
448983.903761,1720822
448983.911830,1721351
448983.919899,1721880
448983.927968,1722409
448983.936037,1722937
448983.944107,1723466
448983.952176,1723995
448983.960245,1724524
448983.968314,1725053
448983.976383,1725581
448983.984453,1726110
448983.992522,1726639
448984.000591,1727168
448984.008660,1727697
448984.016729,1728225
448984.024798,1728754
448984.032867,1729283
448984.040937,1729812
448984.049006,1730341
448984.057075,1730870
448984.065144,1731398
448984.073213,1731927
448984.081282,1732456
448984.089352,1732985
448984.097421,1733514
448984.105490,1734042
448984.113559,1734571
448984.121628,1735100
448984.129697,1735629
448984.137767,1736158
448984.145836,1736687
448984.153905,1737215
448984.161974,1737744
448984.170043,1738273
448984.178112,1738802
448984.186182,1739331
448984.194251,1739859
448984.202320,1740388
448984.210389,1740917
448984.218458,1741446
448984.226527,1741975
448984.234597,1742503
448984.242666,1743032
448984.250735,1743561
448984.258804,1744090
448984.266873,1744619
448984.274942,1745147
448984.283012,1745676
448984.291081,1746205
448984.299150,1746734
448984.307219,1747263
448984.315288,1747792
448984.323357,1748320
448984.331427,1748849
448984.339496,1749378
448984.347565,1749907
448984.355634,1750436
448984.363703,1750964
448984.371772,1751493
448984.379842,1752022
448984.387911,1752551
448984.395980,1753080
448984.404049,1753608
448984.412118,1754137
448984.420187,1754666
448984.428256,1755195
448984.436326,1755724
448984.444395,1756253
448984.452464,1756781
448984.460533,1757310
448984.468602,1757839
448984.476671,1758368
448984.484741,1758897
448984.492810,1759425
448984.500879,1759954
448984.508948,1760483
448984.517017,1761012
448984.525086,1761541
448984.533156,1762070
448984.541225,1762598
